location,population,date,HighestInfectionCount,PercentPopulationInfected
Palestine,5101416,3/30/2020,116,0.00227387846825274
Uganda,45741000,7/14/2020,1040,0.00227367132332043
Libya,6871287,5/31/2020,156,0.0022703170454094
India,1380004385,4/28/2020,31324,0.00226984785993995
Pakistan,220892331,4/10/2020,5011,0.00226852601777289
Taiwan,23816775,10/19/2020,540,0.00226730949089455
Cambodia,16718971,1/1/2021,379,0.00226688592258459
Chad,16425859,5/13/2020,372,0.00226472174149309
Belize,397621,4/9/2020,9,0.00226346193988748
Asia,4639847425,3/14/2020,104984,0.00226266060893155
Burundi,11890781,7/13/2020,269,0.00226225678531965
Burundi,11890781,7/14/2020,269,0.00226225678531965
Burundi,11890781,7/15/2020,269,0.00226225678531965
Bolivia,11673029,4/9/2020,264,0.00226162378248182
Democratic Republic of Congo,89561404,5/23/2020,2025,0.00226101859680538
Cambodia,16718971,12/31/2020,378,0.0022609046932374
Africa,1340598113,4/25/2020,30299,0.00226011059587401
Dominican Republic,10847904,3/23/2020,245,0.00225850081269156
Kenya,53771300,5/24/2020,1214,0.00225770996795688
Paraguay,7132530,4/15/2020,161,0.00225726355164297
Georgia,3989175,3/28/2020,90,0.00225610558574141
Vietnam,97338583,2/13/2021,2195,0.00225501536220226
Rwanda,12952209,5/17/2020,292,0.00225444169407705
Kyrgyzstan,6524191,4/5/2020,147,0.00225315291964935
Slovakia,5459643,3/19/2020,123,0.00225289455739139
Senegal,16743930,4/20/2020,377,0.00225156220791654
Nigeria,206139587,5/11/2020,4641,0.00225138706618249
Syria,17500657,7/10/2020,394,0.00225134404954054
Syria,17500657,7/11/2020,394,0.00225134404954054
Syria,17500657,7/12/2020,394,0.00225134404954054
Romania,19237682,3/22/2020,433,0.00225079092169212
Uganda,45741000,7/13/2020,1029,0.00224962287663147
Algeria,43851043,4/2/2020,986,0.00224852120393123
Taiwan,23816775,10/16/2020,535,0.00224631588449738
Taiwan,23816775,10/17/2020,535,0.00224631588449738
Taiwan,23816775,10/18/2020,535,0.00224631588449738
Honduras,9904608,4/3/2020,222,0.00224138098145833
Uganda,45741000,7/12/2020,1025,0.00224087798692639
South Africa,59308690,3/30/2020,1326,0.00223576005472385
Zimbabwe,14862927,6/11/2020,332,0.00223374574873442
Sierra Leone,7976985,5/4/2020,178,0.00223141951501727
Rwanda,12952209,5/16/2020,289,0.00223127962187763
Taiwan,23816775,10/15/2020,531,0.00222952099937964
Netherlands,17134873,3/10/2020,382,0.00222937164459871
Paraguay,7132530,4/14/2020,159,0.00222922301062877
Montenegro,628062,3/20/2020,14,0.00222907929471931
Montenegro,628062,3/21/2020,14,0.00222907929471931
Japan,126476458,4/2/2020,2818,0.00222808263653304
Sweden,10099270,3/8/2020,225,0.0022278837975418
Australia,25499881,3/18/2020,568,0.00222746137521191
Taiwan,23816775,10/13/2020,530,0.0022253222781002
Taiwan,23816775,10/14/2020,530,0.0022253222781002
Albania,2877800,3/19/2020,64,0.0022239210508027
Singapore,5850343,3/6/2020,130,0.0022220919354643
Asia,4639847425,3/13/2020,103076,0.00222153856707907
Taiwan,23816775,10/12/2020,529,0.00222112355682077
Turkey,84339067,3/24/2020,1872,0.00221961193855749
Kenya,53771300,5/23/2020,1192,0.00221679594876821
Rwanda,12952209,5/13/2020,287,0.00221583824041135
Rwanda,12952209,5/14/2020,287,0.00221583824041135
Rwanda,12952209,5/15/2020,287,0.00221583824041135
Uganda,45741000,7/11/2020,1013,0.00221464331781115
Taiwan,23816775,10/10/2020,527,0.0022127261142619
Taiwan,23816775,10/11/2020,527,0.0022127261142619
Taiwan,23816775,10/9/2020,527,0.0022127261142619
Honduras,9904608,4/2/2020,219,0.00221109204927646
Madagascar,27691019,5/27/2020,612,0.00221010284959178
Rwanda,12952209,5/12/2020,286,0.00220811754967821
Kyrgyzstan,6524191,4/4/2020,144,0.00220717020700344
Saudi Arabia,34813867,3/24/2020,767,0.00220314508583605
Mauritius,1271767,3/22/2020,28,0.0022016611533402
Gabon,2225728,4/12/2020,49,0.00220152687120798
Mozambique,31255435,6/20/2020,688,0.00220121716431078
Vietnam,97338583,2/12/2021,2142,0.0022005662441172
Rwanda,12952209,5/11/2020,285,0.00220039685894506
Taiwan,23816775,10/8/2020,524,0.0022001299504236
Timor,1318442,10/12/2020,29,0.00219956585120923
Timor,1318442,10/13/2020,29,0.00219956585120923
Timor,1318442,10/14/2020,29,0.00219956585120923
Timor,1318442,10/15/2020,29,0.00219956585120923
Timor,1318442,10/16/2020,29,0.00219956585120923
Timor,1318442,10/17/2020,29,0.00219956585120923
Timor,1318442,10/18/2020,29,0.00219956585120923
Timor,1318442,10/19/2020,29,0.00219956585120923
Timor,1318442,10/20/2020,29,0.00219956585120923
Timor,1318442,10/21/2020,29,0.00219956585120923
Timor,1318442,10/22/2020,29,0.00219956585120923
Timor,1318442,10/23/2020,29,0.00219956585120923
Timor,1318442,10/24/2020,29,0.00219956585120923
Timor,1318442,10/25/2020,29,0.00219956585120923
Uganda,45741000,7/10/2020,1006,0.00219933976082727
Vietnam,97338583,2/11/2021,2140,0.00219851156041587
Taiwan,23816775,10/7/2020,523,0.00219593122914416
Jamaica,2961161,4/11/2020,65,0.00219508496836207
Rwanda,12952209,5/10/2020,284,0.00219267616821192
Senegal,16743930,4/19/2020,367,0.00219183907242804
Cambodia,16718971,12/30/2020,366,0.00218912994107113
Taiwan,23816775,10/6/2020,521,0.0021875337865853
Greece,10423056,3/14/2020,228,0.00218745826559888
Togo,8278737,5/11/2020,181,0.00218632383176323
Uganda,45741000,7/9/2020,1000,0.00218622242626965
Laos,7275556,4/23/2021,159,0.00218539998867441
Niger,24206636,4/12/2020,529,0.00218535115742642
Niger,24206636,4/13/2020,529,0.00218535115742642
Guinea-Bissau,1967998,4/15/2020,43,0.0021849615700829
Guinea-Bissau,1967998,4/16/2020,43,0.0021849615700829
Guinea-Bissau,1967998,4/17/2020,43,0.0021849615700829
Thailand,69799978,3/30/2020,1524,0.00218338177699712
Iraq,40222503,4/4/2020,878,0.00218285769038292
Asia,4639847425,3/12/2020,101255,0.00218229158688338
Ethiopia,114963583,6/10/2020,2506,0.00217982071766152
Cambodia,16718971,12/26/2020,364,0.00217716748237676
Cambodia,16718971,12/27/2020,364,0.00217716748237676
Cambodia,16718971,12/28/2020,364,0.00217716748237676
Cambodia,16718971,12/29/2020,364,0.00217716748237676
Cote d'Ivoire,26378275,4/12/2020,574,0.00217603311816258
Taiwan,23816775,10/5/2020,518,0.00217493762274699
Chad,16425859,5/12/2020,357,0.00217340231643289
Venezuela,28435943,5/18/2020,618,0.00217330580526202
Democratic Republic of Congo,89561404,5/22/2020,1945,0.00217169440532665
Cambodia,16718971,12/20/2020,363,0.00217118625302957
Cambodia,16718971,12/21/2020,363,0.00217118625302957
Cambodia,16718971,12/22/2020,363,0.00217118625302957
Cambodia,16718971,12/23/2020,363,0.00217118625302957
Cambodia,16718971,12/24/2020,363,0.00217118625302957
Cambodia,16718971,12/25/2020,363,0.00217118625302957
World,7794798729,3/15/2020,169219,0.00217092199405268
Taiwan,23816775,10/2/2020,517,0.00217073890146756
Taiwan,23816775,10/3/2020,517,0.00217073890146756
Taiwan,23816775,10/4/2020,517,0.00217073890146756
Africa,1340598113,4/24/2020,29068,0.00216828591045466
Indonesia,273523621,4/17/2020,5923,0.00216544369306956
Cambodia,16718971,12/14/2020,362,0.00216520502368238
Cambodia,16718971,12/15/2020,362,0.00216520502368238
Cambodia,16718971,12/16/2020,362,0.00216520502368238
Cambodia,16718971,12/17/2020,362,0.00216520502368238
Cambodia,16718971,12/18/2020,362,0.00216520502368238
Cambodia,16718971,12/19/2020,362,0.00216520502368238
Namibia,2540916,6/21/2020,55,0.00216457372065822
Taiwan,23816775,10/1/2020,515,0.00216234145890869
Rwanda,12952209,5/9/2020,280,0.00216179340527936
Afghanistan,38928341,4/16/2020,841,0.00216037976033965
Mexico,128932753,4/7/2020,2785,0.00216004074620201
Kenya,53771300,5/22/2020,1161,0.00215914437627508
South Africa,59308690,3/29/2020,1280,0.00215819975116631
Taiwan,23816775,9/30/2020,514,0.00215814273762926
Brazil,212559409,3/30/2020,4579,0.00215422126996975
Taiwan,23816775,9/28/2020,513,0.00215394401634982
Taiwan,23816775,9/29/2020,513,0.00215394401634982
Zimbabwe,14862927,6/10/2020,320,0.00215300795058739
Asia,4639847425,3/11/2020,99896,0.00215300183065826
Benin,12123198,6/4/2020,261,0.00215289728007412
Benin,12123198,6/5/2020,261,0.00215289728007412
Benin,12123198,6/6/2020,261,0.00215289728007412
Benin,12123198,6/7/2020,261,0.00215289728007412
Myanmar,54409794,9/4/2020,1171,0.00215218605679705
Sri Lanka,21413250,4/25/2020,460,0.00214820263154822
Vietnam,97338583,2/10/2021,2091,0.00214817180973345
Cambodia,16718971,12/12/2020,359,0.00214726133564081
Cambodia,16718971,12/13/2020,359,0.00214726133564081
Angola,32866268,7/19/2020,705,0.00214505644510658
Guatemala,17915567,4/23/2020,384,0.00214338736809167
Morocco,36910558,4/3/2020,791,0.00214301826593898
Taiwan,23816775,9/25/2020,510,0.00214134785251152
Taiwan,23816775,9/26/2020,510,0.00214134785251152
Taiwan,23816775,9/27/2020,510,0.00214134785251152
Egypt,102334403,4/13/2020,2190,0.00214004277720758
Malawi,19129955,6/5/2020,409,0.00213800816572752
Malawi,19129955,6/6/2020,409,0.00213800816572752
Mozambique,31255435,6/19/2020,668,0.00213722829325524
Taiwan,23816775,9/21/2020,509,0.00213714913123208
Taiwan,23816775,9/22/2020,509,0.00213714913123208
Taiwan,23816775,9/23/2020,509,0.00213714913123208
Taiwan,23816775,9/24/2020,509,0.00213714913123208
Palestine,5101416,3/29/2020,109,0.00213666166413404
Uganda,45741000,7/8/2020,977,0.00213593931046545
Cambodia,16718971,12/10/2020,357,0.00213529887694643
Cambodia,16718971,12/11/2020,357,0.00213529887694643
Oman,5106622,3/26/2020,109,0.00213448342172183
India,1380004385,4/27/2020,29451,0.00213412365352738
Nigeria,206139587,5/10/2020,4399,0.00213399088647636
Cambodia,16718971,12/9/2020,356,0.00212931764759924
Taiwan,23816775,9/20/2020,507,0.00212875168867321
Jamaica,2961161,4/10/2020,63,0.00212754389241247
Jamaica,2961161,4/7/2020,63,0.00212754389241247
Jamaica,2961161,4/8/2020,63,0.00212754389241247
Jamaica,2961161,4/9/2020,63,0.00212754389241247
Syria,17500657,7/6/2020,372,0.00212563448332254
Syria,17500657,7/7/2020,372,0.00212563448332254
Syria,17500657,7/8/2020,372,0.00212563448332254
Syria,17500657,7/9/2020,372,0.00212563448332254
Pakistan,220892331,4/9/2020,4695,0.00212546989691552
China,1439323774,2/6/2020,30587,0.00212509516986551
Taiwan,23816775,9/19/2020,506,0.00212455296739378
Timor,1318442,10/1/2020,28,0.00212371875289167
Timor,1318442,10/10/2020,28,0.00212371875289167
Timor,1318442,10/11/2020,28,0.00212371875289167
Timor,1318442,10/2/2020,28,0.00212371875289167
Timor,1318442,10/3/2020,28,0.00212371875289167
Timor,1318442,10/4/2020,28,0.00212371875289167
Timor,1318442,10/5/2020,28,0.00212371875289167
Timor,1318442,10/6/2020,28,0.00212371875289167
Timor,1318442,10/7/2020,28,0.00212371875289167
Timor,1318442,10/8/2020,28,0.00212371875289167
Timor,1318442,10/9/2020,28,0.00212371875289167
Timor,1318442,9/29/2020,28,0.00212371875289167
Timor,1318442,9/30/2020,28,0.00212371875289167
Uganda,45741000,7/7/2020,971,0.00212282197590783
Sudan,43849269,5/7/2020,930,0.00212090194707693
Sudan,43849269,5/8/2020,930,0.00212090194707693
Vietnam,97338583,2/9/2021,2064,0.00212043357976559
Congo,5518092,4/15/2020,117,0.00212029810303996
Congo,5518092,4/16/2020,117,0.00212029810303996
Canada,37742157,3/19/2020,800,0.00211964567896848
Fiji,896444,7/5/2020,19,0.00211948543355748
Burkina Faso,20903278,4/10/2020,443,0.00211928483178571
Burkina Faso,20903278,4/9/2020,443,0.00211928483178571
Yemen,29825968,6/12/2020,632,0.00211895888844245
Mozambique,31255435,6/18/2020,662,0.00211803163193857
Cambodia,16718971,12/8/2020,354,0.00211735518890487
Madagascar,27691019,5/26/2020,586,0.00211620959127579
Asia,4639847425,3/10/2020,98175,0.00211591009374624
Bahrain,1701583,2/28/2020,36,0.0021156769901909
New Zealand,4822233,3/22/2020,102,0.00211520264574524
New Zealand,4822233,3/23/2020,102,0.00211520264574524
Zimbabwe,14862927,6/9/2020,314,0.00211263905151388
El Salvador,6486201,4/13/2020,137,0.00211217629549254
Taiwan,23816775,9/17/2020,503,0.00211195680355548
Taiwan,23816775,9/18/2020,503,0.00211195680355548
Philippines,109581085,4/1/2020,2311,0.00210894060777004
South Sudan,11193729,5/15/2020,236,0.00210832332996448
South Sudan,11193729,5/16/2020,236,0.00210832332996448
Rwanda,12952209,5/8/2020,273,0.00210774857014738
Vietnam,97338583,2/8/2021,2050,0.00210605079385633
Togo,8278737,5/10/2020,174,0.00210176987141879
Papua New Guinea,8947027,8/7/2020,188,0.00210125665207001
Papua New Guinea,8947027,8/8/2020,188,0.00210125665207001
Taiwan,23816775,9/16/2020,500,0.00209936063971717
Taiwan,23816775,9/14/2020,499,0.00209516191843774
Taiwan,23816775,9/15/2020,499,0.00209516191843774
Mali,20250834,4/28/2020,424,0.00209374092938592
Cambodia,16718971,12/7/2020,350,0.00209343027151611
Colombia,50882884,4/1/2020,1065,0.0020930417387505
Rwanda,12952209,5/7/2020,271,0.0020923071886811
Taiwan,23816775,9/11/2020,498,0.00209096319715831
Taiwan,23816775,9/12/2020,498,0.00209096319715831
Taiwan,23816775,9/13/2020,498,0.00209096319715831
Cameroon,26545864,4/4/2020,555,0.00209072117599939
Senegal,16743930,4/18/2020,350,0.00209030974209758
Angola,32866268,7/18/2020,687,0.00209028904650811
Asia,4639847425,3/9/2020,96986,0.00209028425110336
Barbados,287371,3/21/2020,6,0.00208789335040766
Uganda,45741000,7/6/2020,953,0.00208346997223498
Mozambique,31255435,6/17/2020,651,0.00208283775285802
Taiwan,23816775,9/10/2020,496,0.00208256575459944
Cambodia,16718971,12/6/2020,348,0.00208146781282173
Sierra Leone,7976985,5/3/2020,166,0.00208098673872397
Georgia,3989175,3/27/2020,83,0.00208063070685041
Ecuador,17643060,3/20/2020,367,0.00208013802594335
Malaysia,32365998,3/17/2020,673,0.00207934264841764
Europe,748680069,3/9/2020,15567,0.00207925930508509
Taiwan,23816775,9/8/2020,495,0.00207836703332
Taiwan,23816775,9/9/2020,495,0.00207836703332
Jordan,10203140,3/26/2020,212,0.00207779173862164
South America,430759772,3/27/2020,8947,0.00207702774993576
Taiwan,23816775,9/7/2020,494,0.00207416831204057
Asia,4639847425,3/8/2020,96078,0.00207071464208761
France,68147687,3/9/2020,1411,0.00207050314121446
Taiwan,23816775,9/6/2020,493,0.00206996959076113
Nepal,29136808,5/24/2020,603,0.00206954722013475
Cambodia,16718971,12/5/2020,346,0.00206950535412736
Rwanda,12952209,5/6/2020,268,0.00206914511648168
Eswatini,1160164,4/20/2020,24,0.00206867304967229
Gabon,2225728,4/11/2020,46,0.00206673951174627
Taiwan,23816775,9/5/2020,492,0.0020657708694817
Somalia,15893219,4/23/2020,328,0.00206377323561703
Somalia,15893219,4/24/2020,328,0.00206377323561703
Cambodia,16718971,12/4/2020,345,0.00206352412478017
Ghana,31072945,4/16/2020,641,0.00206288782733661
Ghana,31072945,4/17/2020,641,0.00206288782733661
Kenya,53771300,5/21/2020,1109,0.00206243851273821
Belgium,11589616,3/9/2020,239,0.00206219084394168
Azerbaijan,10139175,3/29/2020,209,0.00206131169449191
Paraguay,7132530,4/13/2020,147,0.00206097976454358
Taiwan,23816775,9/4/2020,490,0.00205737342692283
Cuba,11326616,4/2/2020,233,0.00205710160916553
Vietnam,97338583,2/7/2021,2001,0.00205571104317391
Malawi,19129955,6/4/2020,393,0.00205436970447657
Bangladesh,164689383,4/21/2020,3382,0.00205356285778301
Taiwan,23816775,9/2/2020,489,0.0020531747056434
Taiwan,23816775,9/3/2020,489,0.0020531747056434
Uganda,45741000,7/5/2020,939,0.0020528628582672
Haiti,11402533,5/15/2020,234,0.0020521755999303
Ukraine,43733759,4/2/2020,897,0.00205104710985397
Albania,2877800,3/18/2020,59,0.00205017721870874
Taiwan,23816775,8/29/2020,488,0.00204897598436396
Taiwan,23816775,8/30/2020,488,0.00204897598436396
Taiwan,23816775,8/31/2020,488,0.00204897598436396
Taiwan,23816775,9/1/2020,488,0.00204897598436396
Democratic Republic of Congo,89561404,5/21/2020,1835,0.0020488736420434
Timor,1318442,8/27/2020,27,0.00204787165457411
Timor,1318442,8/28/2020,27,0.00204787165457411
Timor,1318442,8/29/2020,27,0.00204787165457411
Timor,1318442,8/30/2020,27,0.00204787165457411
Timor,1318442,8/31/2020,27,0.00204787165457411
Timor,1318442,9/1/2020,27,0.00204787165457411
Timor,1318442,9/10/2020,27,0.00204787165457411
Timor,1318442,9/11/2020,27,0.00204787165457411
Timor,1318442,9/12/2020,27,0.00204787165457411
Timor,1318442,9/13/2020,27,0.00204787165457411
Timor,1318442,9/14/2020,27,0.00204787165457411
Timor,1318442,9/15/2020,27,0.00204787165457411
Timor,1318442,9/16/2020,27,0.00204787165457411
Timor,1318442,9/17/2020,27,0.00204787165457411
Timor,1318442,9/18/2020,27,0.00204787165457411
Timor,1318442,9/19/2020,27,0.00204787165457411
Timor,1318442,9/2/2020,27,0.00204787165457411
Timor,1318442,9/20/2020,27,0.00204787165457411
Timor,1318442,9/21/2020,27,0.00204787165457411
Timor,1318442,9/22/2020,27,0.00204787165457411
Timor,1318442,9/23/2020,27,0.00204787165457411
Timor,1318442,9/24/2020,27,0.00204787165457411
Timor,1318442,9/25/2020,27,0.00204787165457411
Timor,1318442,9/26/2020,27,0.00204787165457411
Timor,1318442,9/27/2020,27,0.00204787165457411
Timor,1318442,9/28/2020,27,0.00204787165457411
Timor,1318442,9/3/2020,27,0.00204787165457411
Timor,1318442,9/4/2020,27,0.00204787165457411
Timor,1318442,9/5/2020,27,0.00204787165457411
Timor,1318442,9/6/2020,27,0.00204787165457411
Timor,1318442,9/7/2020,27,0.00204787165457411
Timor,1318442,9/8/2020,27,0.00204787165457411
Timor,1318442,9/9/2020,27,0.00204787165457411
Ghana,31072945,4/14/2020,636,0.00204679665863664
Ghana,31072945,4/15/2020,636,0.00204679665863664
Syria,17500657,7/5/2020,358,0.00204563748663836
Suriname,586634,5/27/2020,12,0.00204556844642486
Suriname,586634,5/28/2020,12,0.00204556844642486
Suriname,586634,5/29/2020,12,0.00204556844642486
Israel,8655541,3/15/2020,177,0.00204493283550965
Asia,4639847425,3/7/2020,94876,0.00204480861781786
Taiwan,23816775,8/21/2020,487,0.00204477726308453
Taiwan,23816775,8/22/2020,487,0.00204477726308453
Taiwan,23816775,8/23/2020,487,0.00204477726308453
Taiwan,23816775,8/24/2020,487,0.00204477726308453
Taiwan,23816775,8/25/2020,487,0.00204477726308453
Taiwan,23816775,8/26/2020,487,0.00204477726308453
Taiwan,23816775,8/27/2020,487,0.00204477726308453
Taiwan,23816775,8/28/2020,487,0.00204477726308453
Senegal,16743930,4/17/2020,342,0.00204253123370678
Myanmar,54409794,9/3/2020,1111,0.00204191179257176
Mozambique,31255435,6/16/2020,638,0.00204124498667192
Botswana,2351625,6/10/2020,48,0.00204114176367406
Botswana,2351625,6/11/2020,48,0.00204114176367406
Botswana,2351625,6/12/2020,48,0.00204114176367406
Taiwan,23816775,8/18/2020,486,0.00204057854180509
Taiwan,23816775,8/19/2020,486,0.00204057854180509
Taiwan,23816775,8/20/2020,486,0.00204057854180509
Africa,1340598113,4/23/2020,27349,0.00204005956257824
Vietnam,97338583,2/6/2021,1985,0.00203927357356332
Iraq,40222503,4/3/2020,820,0.00203865980195216
Taiwan,23816775,8/17/2020,485,0.00203637982052566
Peru,32971846,3/28/2020,671,0.00203506955600848
Seychelles,98340,3/14/2020,2,0.00203376042302217
Seychelles,98340,3/15/2020,2,0.00203376042302217
Pakistan,220892331,4/8/2020,4489,0.00203221179281231
Taiwan,23816775,8/16/2020,484,0.00203218109924622
Ethiopia,114963583,6/9/2020,2336,0.00203194780385368
Vietnam,97338583,2/5/2021,1976,0.00203002749690737
Niger,24206636,4/11/2020,491,0.00202836941076819
Gambia,2416664,6/30/2020,49,0.00202758844423552
Gambia,2416664,7/1/2020,49,0.00202758844423552
Uganda,45741000,7/4/2020,927,0.00202662818915196
World,7794798729,3/14/2020,157950,0.00202635123101201
Kazakhstan,18776707,4/1/2020,380,0.0020237840426439
Taiwan,23816775,8/15/2020,482,0.00202378365668736
India,1380004385,4/26/2020,27890,0.00202100807092725
Austria,9006400,3/10/2020,182,0.00202078521939954
Cote d'Ivoire,26378275,4/11/2020,533,0.00202060218115097
Taiwan,23816775,8/12/2020,481,0.00201958493540792
